artist,track,time,date.entered,week,position
Blaque,Bring It All To Me,3:46,1999-10-23,13,10
"Blige, Mary J.",Deep Inside,5:26,1999-11-13,13,75
Blink-182,All The Small Things,2:52,1999-12-04,13,8
Bon Jovi,It's My Life,3:44,2000-08-12,13,39
"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-18,13,11
"Braxton, Toni",Just Be A Man About ...,4:10,2000-07-29,13,53
"Brock, Chad",Yes!,3:22,2000-04-08,13,22
Brooks & Dunn,You'll Always Be Lov...,2:58,2000-06-10,13,56
"Carey, Mariah",Thank God I Found Yo...,4:14,1999-12-11,13,4
"Carter, Aaron",Aaron's Party (Come ...,3:23,2000-08-26,13,86
"Chesney, Kenny",I Lost It,3:54,2000-10-21,13,42
"Chesney, Kenny",What I Need To Do,4:05,2000-04-01,13,56
Common,The Light,3:55,2000-08-05,13,70
Counting Crows,Hanginaround,4:07,1999-11-06,13,28
Creed,Higher,5:16,1999-09-11,13,57
Creed,With Arms Wide Open,3:52,2000-05-13,13,84
"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,13,95
D'Angelo,Untitled (How Does I...,7:10,2000-01-22,13,51
DMX,Party Up (Up In Here...,3:45,2000-02-26,13,27
DMX,What You Want,4:05,2000-07-01,13,49
Da Brat,That's What I'm Look...,3:44,2000-02-26,13,90
Da Brat,What'Chu Like,3:57,2000-06-03,13,36
"Davidson, Clay",Unconditional,3:56,2000-03-25,13,49
Destiny's Child,Independent Women Pa...,3:38,2000-09-23,13,1
Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,13,6
Destiny's Child,Say My Name,4:31,1999-12-25,13,1
"Dion, Celine",That's The Way It Is,4:03,1999-11-13,13,9
"Dixie Chicks, The",Cowboy Take Me Away,4:51,1999-11-27,13,31
"Dixie Chicks, The",Goodbye Earl,4:19,2000-03-18,13,96
"Dixie Chicks, The",Without You,3:32,2000-10-07,13,33
Dr. Dre,Forgot About Dre,3:42,2000-01-22,13,26
Dr. Dre,The Next Episode,2:38,2000-05-27,13,32
Drama,"Left, Right, Left",3:37,2000-02-12,13,96
Dream,He Loves U Not,3:43,2000-09-30,13,5
"Eastsidaz, The",G'D Up,4:27,2000-01-08,13,90
Eiffel 65,Blue,3:29,1999-12-11,13,21
"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,1999-11-27,13,7
Eminem,Stan,5:26,2000-11-04,13,88
Eminem,The Real Slim Shady,4:42,2000-05-06,13,16
"Evans, Sara",Born To Fly,5:36,2000-10-21,13,44
Eve,Love Is Blind,3:51,2000-01-08,13,66
Everclear,Wonderful,4:30,2000-07-08,13,11
"Fabian, Lara",I Will Love Again,3:43,2000-06-10,13,68
Filter,Take A Picture,4:23,1999-11-27,13,15
Foo Fighters,Learn To Fly,3:55,1999-10-16,13,26
"Gill, Vince",Feels Like Love,4:13,2000-09-02,13,55
"Gilman, Billy",One Voice,4:07,2000-06-17,13,40
Ginuwine,None Of Ur Friends B...,4:12,1999-12-11,13,85
Goo Goo Dolls,Broadway,3:54,2000-04-22,13,46
"Gray, Macy",I Try,3:52,2000-02-19,13,6
"Griggs, Andy",She's More,3:19,2000-03-11,13,42
"Heatherly, Eric",Flowers On The Wall,3:16,2000-04-29,13,60
"Henley, Don",Taking You Home,4:08,2000-06-24,13,79
"Hill, Faith",Breathe,4:04,1999-11-06,13,23
"Hill, Faith",Let's Make Love,4:11,2000-08-12,13,88
Hoku,Another Dumb Blonde,3:47,2000-02-19,13,80
Hot Boys,I Need A Hot Girl,4:16,2000-02-19,13,100
"Houston, Whitney",Could I Have This Ki...,3:54,2000-06-17,13,69
"Houston, Whitney",My Love Is Your Love,4:16,1999-09-04,13,6
IMx,Stay The Night,3:37,1999-10-09,13,36
Ideal,Whatever,3:48,2000-06-10,13,60
"Iglesias, Enrique",Be With You,3:36,2000-04-01,13,1
"Iglesias, Enrique",Rhythm Divine,7:35,1999-12-04,13,61
J-Shin,One Night Stand,4:34,1999-12-25,13,47
Ja Rule,Between Me And You,4:05,2000-09-16,13,17
"Jackson, Alan",It Must Be Love,2:53,2000-06-24,13,40
"Jackson, Alan",Pop A Top,3:04,1999-11-13,13,55
"Jackson, Alan",www.memory,2:36,2000-11-04,13,77
Jagged Edge,He Can't Love U,3:30,1999-12-11,13,26
Jagged Edge,Let's Get Married,4:23,2000-05-06,13,11
Janet,Doesn't Really Matte...,4:17,2000-06-17,13,1
Jay-Z,Big Pimpin',3:55,2000-04-22,13,20
Jay-Z,Hey Papi,3:40,2000-08-12,13,93
Jay-Z,I Just Wanna Love U ...,3:50,2000-10-28,13,12
"Jean, Wyclef",911,4:00,2000-10-07,13,53
Joe,I Wanna Know,4:57,2000-01-01,13,23
Joe,Treat Her Like A Lad...,4:12,2000-08-05,13,85
"John, Elton",Someday Out Of The B...,4:41,2000-04-22,13,98
"Jones, Donell",Where I Wanna Be,6:22,2000-04-22,13,36
"Jordan, Montell",Get It On.. Tonite,4:34,1999-10-23,13,19
Kandi,Don't Think I'm Not,3:50,2000-08-05,13,28
"Keith, Toby",Country Comes To Tow...,3:39,2000-08-05,13,81
"Keith, Toby",How Do You Like Me N...,3:29,2000-01-29,13,35
Kid Rock,Only God Knows Why,5:27,2000-02-19,13,25
"Lawrence, Tracy",Lessons Learned,2:55,2000-01-29,13,50
Lil Bow Wow,Bounce With Me,3:22,2000-08-19,13,40
Lil' Zane,Callin' Me,3:43,2000-07-29,13,95
Limp Bizkit,Re-Arranged,4:08,1999-12-04,13,91
Limp Bizkit,Rollin',4:04,2000-11-11,13,86
Lonestar,Amazed,4:25,1999-06-05,13,27
Lonestar,Smile,3:33,1999-12-18,13,43
Lonestar,What About Now,3:30,2000-06-10,13,35
"Loveless, Patty",That's The Kind Of M...,3:27,2000-09-16,13,85
Lucy Pearl,Dance Tonight,3:45,2000-05-20,13,46
Ludacris,What's Your Fantasy,4:16,2000-09-30,13,24
M2M,Mirror Mirror,3:19,2000-04-01,13,70
Madison Avenue,Don't Call Me Baby,3:44,2000-07-08,13,88
Madonna,Music,3:45,2000-08-12,13,2
"Martin, Ricky",Shake Your Bon-Bon,3:08,1999-11-20,13,22
"Martin, Ricky",She Bangs,4:02,2000-10-07,13,43
Mary Mary,Shackles (Praise You...,3:12,2000-03-25,13,43
"McBride, Martina",Love's The Only Hous...,5:13,2000-02-05,13,50
"McBride, Martina",There You Are,3:26,2000-09-09,13,92
"McEntire, Reba",I'll Be,4:23,2000-05-13,13,53
"McEntire, Reba",What Do You Say,3:26,1999-10-30,13,33
"McGraw, Tim",My Best Friend,4:33,1999-11-27,13,32
"McGraw, Tim",My Next Thirty Years,3:37,2000-10-21,13,33
"McGraw, Tim",Some Things Never Ch...,3:56,2000-05-13,13,70
"Messina, Jo Dee",Because You Love Me,3:50,2000-01-29,13,93
"Messina, Jo Dee",That's The Way,3:17,2000-06-24,13,30
Metallica,I Disappear,4:26,2000-05-13,13,87
"Montgomery, John Michael",The Little Girl,3:52,2000-09-09,13,45
"Moore, Mandy",I Wanna Be With You,4:12,2000-06-17,13,65
"Mumba, Samantha",Gotta Tell You,3:19,2000-09-09,13,7
Musiq,Just Friends,4:02,2000-10-14,13,35
Mya,Case Of The Ex (What...,3:50,2000-08-19,13,9
Mya,The Best Of Me,4:12,2000-04-15,13,81
Mystikal,Shake Ya Ass,4:46,2000-08-12,13,13
N'Sync,Bye Bye Bye,3:15,2000-01-29,13,4
N'Sync,It's Gonna Be Me,3:10,2000-05-06,13,1
N'Sync,This I Promise You,4:23,2000-09-30,13,10
Nas,You Owe Me,3:51,2000-03-25,13,79
Nelly,(Hot S**t) Country G...,4:17,2000-04-29,13,23
Next,Wifey,4:03,2000-05-27,13,19
Nine Days,Absolutely (Story Of...,3:09,2000-05-06,13,6
No Doubt,Simple Kind Of Life,4:11,2000-07-01,13,98
"Paisley, Brad",We Danced,3:45,2000-10-14,13,55
Papa Roach,Last Resort,3:19,2000-07-29,13,65
Pink,Most Girls,4:06,2000-08-12,13,5
Pink,There U Go,3:23,2000-03-04,13,19
"Price, Kelly",You Should've Told M...,3:12,2000-09-23,13,68
Profyle,Liar,3:57,2000-09-16,13,54
R.E.M.,The Great Beyond,4:10,1999-12-25,13,79
Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,13,46
"Raye, Collin",Couldn't Last A Mome...,3:40,2000-03-18,13,44
Red Hot Chili Peppers,Californication,5:21,2000-07-29,13,74
Red Hot Chili Peppers,Otherside,4:13,2000-02-12,13,29
"Rimes, LeAnn",Big Deal,3:03,1999-10-16,13,30
"Rimes, LeAnn",Can't Fight The Moon...,3:33,2000-09-09,13,79
"Rimes, LeAnn",I Need You,3:42,2000-05-27,13,11
"Rogers, Kenny",Buy Me A Rose,3:46,2000-03-11,13,58
Ruff Endz,No More,3:56,2000-07-01,13,10
Sammie,I Like It,4:09,2000-01-29,13,36
Santana,"Maria, Maria",4:18,2000-02-12,13,1
Savage Garden,Crash And Burn,4:41,2000-04-08,13,46
Savage Garden,I Knew I Loved You,4:07,1999-10-23,13,4
SheDaisy,I Will.. But,3:40,2000-07-15,13,52
Shyne,Bad Boyz,4:22,2000-09-09,13,88
"Simpson, Jessica",I Think I'm In Love ...,3:32,2000-07-01,13,57
Sisqo,Got To Get It,3:52,1999-11-20,13,50
Sisqo,Incomplete,3:52,2000-06-24,13,5
Sisqo,Thong Song,4:05,2000-01-29,13,5
Sister Hazel,Change Your Mind,4:02,2000-07-15,13,94
Smash Mouth,Then The Morning Com...,3:04,1999-10-30,13,12
Son By Four,A Puro Dolor (Purest...,3:30,2000-04-08,13,48
Sonique,It Feels So Good,3:48,2000-01-22,13,11
SoulDecision,Faded,3:25,2000-07-08,13,27
"Spears, Britney",From The Bottom Of M...,4:30,2000-01-29,13,54
"Spears, Britney",Oops!.. I Did It Aga...,3:30,2000-04-22,13,17
Sting,Desert Rose,3:52,2000-05-13,13,19
Stone Temple Pilots,Sour Girl,4:16,2000-07-08,13,98
"Stone, Angie",No More Rain (In Thi...,4:42,1999-12-25,13,71
"Strait, George",Go On,3:48,2000-08-26,13,49
"Strait, George",The Best Day,3:24,2000-01-29,13,31
Sugar Ray,Falls Apart,4:15,2000-01-15,13,52
Third Eye Blind,Never Let You Go,3:57,2000-01-22,13,16
"Thomas, Carl",Emotional,4:31,2000-11-25,13,69
"Thomas, Carl",I Wish,3:50,2000-03-25,13,23
"Tippin, Aaron",Kiss This,2:53,2000-08-26,13,68
Train,Meet Virginia,3:55,1999-10-09,13,21
"Tritt, Travis",Best Of Intentions,4:15,2000-08-19,13,28
"Urban, Keith",Your Everything,4:10,2000-07-15,13,84
"Vassar, Phil",Carlene,4:07,2000-03-04,13,59
"Vassar, Phil",Just Another Day In ...,3:54,2000-09-30,13,46
Vertical Horizon,Everything You Want,4:01,2000-01-22,13,13
Vertical Horizon,You're A God,3:45,2000-08-26,13,25
"Walker, Clay",The Chain Of Love,5:03,2000-04-15,13,57
Westlife,Swear It Again,4:07,2000-04-01,13,21
"Williams, Robbie",Angels,3:56,1999-11-20,13,81
"Wills, Mark",Back At One,4:00,2000-01-15,13,64
"Worley, Darryl",When You Need My Lov...,3:35,2000-06-17,13,78
Ying Yang Twins,Whistle While You Tw...,4:19,2000-03-18,13,99
matchbox twenty,Bent,4:12,2000-04-29,13,1
3 Doors Down,Kryptonite,3:53,2000-04-08,14,44
3 Doors Down,Loser,4:24,2000-10-21,14,66
504 Boyz,Wobble Wobble,3:35,2000-04-15,14,76
98^0,Give Me Just One Nig...,3:24,2000-08-19,14,36
Aaliyah,I Don't Wanna,4:15,2000-01-29,14,49
Aaliyah,Try Again,4:03,2000-03-18,14,1
"Adams, Yolanda",Open My Heart,5:30,2000-08-26,14,67
"Aguilera, Christina",Come On Over Baby (A...,3:38,2000-08-05,14,1
"Aguilera, Christina",I Turn To You,4:00,2000-04-15,14,7
"Aguilera, Christina",What A Girl Wants,3:18,1999-11-27,14,4
Alice Deejay,Better Off Alone,6:50,2000-04-08,14,49
Amber,Sexual,4:38,1999-07-17,14,96
"Anthony, Marc",My Baby You,3:59,2000-09-16,14,83
"Anthony, Marc",You Sang To Me,3:50,2000-02-26,14,5
Avant,My First Love,4:28,2000-11-04,14,38
Avant,Separated,4:13,2000-04-29,14,29
BBMak,Back Here,3:35,2000-04-29,14,13
"Backstreet Boys, The",Shape Of My Heart,3:49,2000-10-14,14,26
"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,14,6
"Backstreet Boys, The",The One,3:46,2000-05-27,14,93
"Badu, Erkyah",Bag Lady,5:03,2000-08-19,14,21
Baha Men,Who Let The Dogs Out,3:17,2000-07-22,14,40
Barenaked Ladies,Pinch Me,3:46,2000-09-09,14,19
Beenie Man,Girls Dem Sugar,4:17,2000-10-21,14,84
Big Punisher,It's So Hard,3:25,2000-04-22,14,98
Black Rob,Whoa!,4:04,2000-03-04,14,85
"Black, Clint",Been There,5:28,2000-02-19,14,53
Blaque,Bring It All To Me,3:46,1999-10-23,14,5
"Blige, Mary J.",Deep Inside,5:26,1999-11-13,14,85
Blink-182,All The Small Things,2:52,1999-12-04,14,8
Bon Jovi,It's My Life,3:44,2000-08-12,14,44
"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-18,14,12
"Braxton, Toni",Just Be A Man About ...,4:10,2000-07-29,14,63
"Brock, Chad",Yes!,3:22,2000-04-08,14,27
Brooks & Dunn,You'll Always Be Lov...,2:58,2000-06-10,14,55
"Carey, Mariah",Thank God I Found Yo...,4:14,1999-12-11,14,13
"Carter, Aaron",Aaron's Party (Come ...,3:23,2000-08-26,14,92
"Chesney, Kenny",I Lost It,3:54,2000-10-21,14,45
"Chesney, Kenny",What I Need To Do,4:05,2000-04-01,14,72
Common,The Light,3:55,2000-08-05,14,82
Counting Crows,Hanginaround,4:07,1999-11-06,14,32
Creed,Higher,5:16,1999-09-11,14,57
Creed,With Arms Wide Open,3:52,2000-05-13,14,86
D'Angelo,Untitled (How Does I...,7:10,2000-01-22,14,60
DMX,Party Up (Up In Here...,3:45,2000-02-26,14,28
DMX,What You Want,4:05,2000-07-01,14,57
Da Brat,That's What I'm Look...,3:44,2000-02-26,14,94
Da Brat,What'Chu Like,3:57,2000-06-03,14,39
"Davidson, Clay",Unconditional,3:56,2000-03-25,14,55
Destiny's Child,Independent Women Pa...,3:38,2000-09-23,14,1
Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,14,4
Destiny's Child,Say My Name,4:31,1999-12-25,14,1
"Diffie, Joe",It's Always Somethin...,2:55,2000-08-12,14,99
"Dion, Celine",That's The Way It Is,4:03,1999-11-13,14,10
"Dixie Chicks, The",Cowboy Take Me Away,4:51,1999-11-27,14,37
"Dixie Chicks, The",Goodbye Earl,4:19,2000-03-18,14,96
"Dixie Chicks, The",Without You,3:32,2000-10-07,14,44
Dr. Dre,Forgot About Dre,3:42,2000-01-22,14,28
Dr. Dre,The Next Episode,2:38,2000-05-27,14,32
Dream,He Loves U Not,3:43,2000-09-30,14,2
"Eastsidaz, The",G'D Up,4:27,2000-01-08,14,94
Eiffel 65,Blue,3:29,1999-12-11,14,24
"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,1999-11-27,14,10
Eminem,Stan,5:26,2000-11-04,14,93
Eminem,The Real Slim Shady,4:42,2000-05-06,14,30
"Evans, Sara",Born To Fly,5:36,2000-10-21,14,36
Eve,Love Is Blind,3:51,2000-01-08,14,78
Everclear,Wonderful,4:30,2000-07-08,14,13
"Fabian, Lara",I Will Love Again,3:43,2000-06-10,14,80
Filter,Take A Picture,4:23,1999-11-27,14,20
Foo Fighters,Learn To Fly,3:55,1999-10-16,14,20
"Gill, Vince",Feels Like Love,4:13,2000-09-02,14,52
"Gilman, Billy",One Voice,4:07,2000-06-17,14,44
Ginuwine,None Of Ur Friends B...,4:12,1999-12-11,14,85
Goo Goo Dolls,Broadway,3:54,2000-04-22,14,48
"Gray, Macy",I Try,3:52,2000-02-19,14,5
"Griggs, Andy",She's More,3:19,2000-03-11,14,37
"Heatherly, Eric",Flowers On The Wall,3:16,2000-04-29,14,53
"Henley, Don",Taking You Home,4:08,2000-06-24,14,83
"Hill, Faith",Breathe,4:04,1999-11-06,14,21
"Hill, Faith",Let's Make Love,4:11,2000-08-12,14,91
Hoku,Another Dumb Blonde,3:47,2000-02-19,14,100
"Houston, Whitney",Could I Have This Ki...,3:54,2000-06-17,14,81
"Houston, Whitney",My Love Is Your Love,4:16,1999-09-04,14,6
IMx,Stay The Night,3:37,1999-10-09,14,23
Ideal,Whatever,3:48,2000-06-10,14,68
"Iglesias, Enrique",Be With You,3:36,2000-04-01,14,1
"Iglesias, Enrique",Rhythm Divine,7:35,1999-12-04,14,61
J-Shin,One Night Stand,4:34,1999-12-25,14,58
Ja Rule,Between Me And You,4:05,2000-09-16,14,18
"Jackson, Alan",It Must Be Love,2:53,2000-06-24,14,47
"Jackson, Alan",Pop A Top,3:04,1999-11-13,14,78
"Jackson, Alan",www.memory,2:36,2000-11-04,14,89
Jagged Edge,He Can't Love U,3:30,1999-12-11,14,33
Jagged Edge,Let's Get Married,4:23,2000-05-06,14,14
Janet,Doesn't Really Matte...,4:17,2000-06-17,14,2
Jay-Z,Big Pimpin',3:55,2000-04-22,14,20
Jay-Z,Hey Papi,3:40,2000-08-12,14,88
Jay-Z,I Just Wanna Love U ...,3:50,2000-10-28,14,15
"Jean, Wyclef",911,4:00,2000-10-07,14,61
Joe,I Wanna Know,4:57,2000-01-01,14,20
Joe,Treat Her Like A Lad...,4:12,2000-08-05,14,90
"John, Elton",Someday Out Of The B...,4:41,2000-04-22,14,94
"Jones, Donell",Where I Wanna Be,6:22,2000-04-22,14,34
"Jordan, Montell",Get It On.. Tonite,4:34,1999-10-23,14,15
Kandi,Don't Think I'm Not,3:50,2000-08-05,14,29
"Keith, Toby",Country Comes To Tow...,3:39,2000-08-05,14,95
"Keith, Toby",How Do You Like Me N...,3:29,2000-01-29,14,35
Kid Rock,Only God Knows Why,5:27,2000-02-19,14,29
"Lawrence, Tracy",Lessons Learned,2:55,2000-01-29,14,66
Lil Bow Wow,Bounce With Me,3:22,2000-08-19,14,53
Limp Bizkit,Re-Arranged,4:08,1999-12-04,14,91
Limp Bizkit,Rollin',4:04,2000-11-11,14,91
Lonestar,Amazed,4:25,1999-06-05,14,32
Lonestar,Smile,3:33,1999-12-18,14,45
Lonestar,What About Now,3:30,2000-06-10,14,36
"Lopez, Jennifer",Feelin' Good,4:28,2000-02-19,14,64
"Loveless, Patty",That's The Kind Of M...,3:27,2000-09-16,14,91
Lucy Pearl,Dance Tonight,3:45,2000-05-20,14,54
Ludacris,What's Your Fantasy,4:16,2000-09-30,14,24
M2M,Mirror Mirror,3:19,2000-04-01,14,80
Madison Avenue,Don't Call Me Baby,3:44,2000-07-08,14,95
Madonna,Music,3:45,2000-08-12,14,2
"Martin, Ricky",Shake Your Bon-Bon,3:08,1999-11-20,14,33
"Martin, Ricky",She Bangs,4:02,2000-10-07,14,54
Mary Mary,Shackles (Praise You...,3:12,2000-03-25,14,53
"McBride, Martina",Love's The Only Hous...,5:13,2000-02-05,14,60
"McEntire, Reba",I'll Be,4:23,2000-05-13,14,60
"McEntire, Reba",What Do You Say,3:26,1999-10-30,14,31
"McGraw, Tim",My Best Friend,4:33,1999-11-27,14,31
"McGraw, Tim",My Next Thirty Years,3:37,2000-10-21,14,33
"McGraw, Tim",Some Things Never Ch...,3:56,2000-05-13,14,93
"Messina, Jo Dee",That's The Way,3:17,2000-06-24,14,28
Metallica,I Disappear,4:26,2000-05-13,14,88
"Montgomery, John Michael",The Little Girl,3:52,2000-09-09,14,50
"Moore, Mandy",I Wanna Be With You,4:12,2000-06-17,14,66
"Mumba, Samantha",Gotta Tell You,3:19,2000-09-09,14,4
Musiq,Just Friends,4:02,2000-10-14,14,34
Mya,Case Of The Ex (What...,3:50,2000-08-19,14,9
Mya,The Best Of Me,4:12,2000-04-15,14,86
Mystikal,Shake Ya Ass,4:46,2000-08-12,14,13
N'Sync,Bye Bye Bye,3:15,2000-01-29,14,6
N'Sync,It's Gonna Be Me,3:10,2000-05-06,14,1
N'Sync,This I Promise You,4:23,2000-09-30,14,12
Nas,You Owe Me,3:51,2000-03-25,14,88
Nelly,(Hot S**t) Country G...,4:17,2000-04-29,14,21
Next,Wifey,4:03,2000-05-27,14,19
Nine Days,Absolutely (Story Of...,3:09,2000-05-06,14,8
"Paisley, Brad",We Danced,3:45,2000-10-14,14,53
Papa Roach,Last Resort,3:19,2000-07-29,14,66
Pink,Most Girls,4:06,2000-08-12,14,6
Pink,There U Go,3:23,2000-03-04,14,16
"Price, Kelly",You Should've Told M...,3:12,2000-09-23,14,70
Profyle,Liar,3:57,2000-09-16,14,61
R.E.M.,The Great Beyond,4:10,1999-12-25,14,91
Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,14,41
"Raye, Collin",Couldn't Last A Mome...,3:40,2000-03-18,14,44
Red Hot Chili Peppers,Californication,5:21,2000-07-29,14,75
Red Hot Chili Peppers,Otherside,4:13,2000-02-12,14,24
"Rimes, LeAnn",Big Deal,3:03,1999-10-16,14,28
"Rimes, LeAnn",Can't Fight The Moon...,3:33,2000-09-09,14,81
"Rimes, LeAnn",I Need You,3:42,2000-05-27,14,15
"Rogers, Kenny",Buy Me A Rose,3:46,2000-03-11,14,66
Ruff Endz,No More,3:56,2000-07-01,14,12
Sammie,I Like It,4:09,2000-01-29,14,46
Santana,"Maria, Maria",4:18,2000-02-12,14,1
Savage Garden,Crash And Burn,4:41,2000-04-08,14,47
Savage Garden,I Knew I Loved You,4:07,1999-10-23,14,2
SheDaisy,I Will.. But,3:40,2000-07-15,14,56
Shyne,Bad Boyz,4:22,2000-09-09,14,96
"Simpson, Jessica",I Think I'm In Love ...,3:32,2000-07-01,14,74
Sisqo,Got To Get It,3:52,1999-11-20,14,57
Sisqo,Incomplete,3:52,2000-06-24,14,5
Sisqo,Thong Song,4:05,2000-01-29,14,4
Sister Hazel,Change Your Mind,4:02,2000-07-15,14,91
Smash Mouth,Then The Morning Com...,3:04,1999-10-30,14,11
Son By Four,A Puro Dolor (Purest...,3:30,2000-04-08,14,43
Sonique,It Feels So Good,3:48,2000-01-22,14,8
SoulDecision,Faded,3:25,2000-07-08,14,27
"Spears, Britney",From The Bottom Of M...,4:30,2000-01-29,14,64
"Spears, Britney",Oops!.. I Did It Aga...,3:30,2000-04-22,14,24
Sting,Desert Rose,3:52,2000-05-13,14,19
"Stone, Angie",No More Rain (In Thi...,4:42,1999-12-25,14,81
"Strait, George",Go On,3:48,2000-08-26,14,56
"Strait, George",The Best Day,3:24,2000-01-29,14,33
Sugar Ray,Falls Apart,4:15,2000-01-15,14,60
Third Eye Blind,Never Let You Go,3:57,2000-01-22,14,17
"Thomas, Carl",Emotional,4:31,2000-11-25,14,69
"Thomas, Carl",I Wish,3:50,2000-03-25,14,24
"Tippin, Aaron",Kiss This,2:53,2000-08-26,14,69
Train,Meet Virginia,3:55,1999-10-09,14,24
"Tritt, Travis",Best Of Intentions,4:15,2000-08-19,14,28
"Urban, Keith",Your Everything,4:10,2000-07-15,14,90
"Vassar, Phil",Carlene,4:07,2000-03-04,14,78
"Vassar, Phil",Just Another Day In ...,3:54,2000-09-30,14,51
Vertical Horizon,Everything You Want,4:01,2000-01-22,14,9
Vertical Horizon,You're A God,3:45,2000-08-26,14,32
"Walker, Clay",The Chain Of Love,5:03,2000-04-15,14,68
Westlife,Swear It Again,4:07,2000-04-01,14,20
"Williams, Robbie",Angels,3:56,1999-11-20,14,88
"Wills, Mark",Back At One,4:00,2000-01-15,14,74
"Worley, Darryl",When You Need My Lov...,3:35,2000-06-17,14,86
Ying Yang Twins,Whistle While You Tw...,4:19,2000-03-18,14,99
matchbox twenty,Bent,4:12,2000-04-29,14,2
3 Doors Down,Kryptonite,3:53,2000-04-08,15,38
3 Doors Down,Loser,4:24,2000-10-21,15,72
504 Boyz,Wobble Wobble,3:35,2000-04-15,15,78
98^0,Give Me Just One Nig...,3:24,2000-08-19,15,47
Aaliyah,I Don't Wanna,4:15,2000-01-29,15,61
Aaliyah,Try Again,4:03,2000-03-18,15,2
"Adams, Yolanda",Open My Heart,5:30,2000-08-26,15,59
"Aguilera, Christina",Come On Over Baby (A...,3:38,2000-08-05,15,4
"Aguilera, Christina",I Turn To You,4:00,2000-04-15,15,10
"Aguilera, Christina",What A Girl Wants,3:18,1999-11-27,15,12
Alice Deejay,Better Off Alone,6:50,2000-04-08,15,57
Amber,Sexual,4:38,1999-07-17,15,99
"Anthony, Marc",My Baby You,3:59,2000-09-16,15,89
"Anthony, Marc",You Sang To Me,3:50,2000-02-26,15,2
Avant,My First Love,4:28,2000-11-04,15,52
Avant,Separated,4:13,2000-04-29,15,27
BBMak,Back Here,3:35,2000-04-29,15,16
"Backstreet Boys, The",Shape Of My Heart,3:49,2000-10-14,15,24
"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,15,8
"Backstreet Boys, The",The One,3:46,2000-05-27,15,100
"Badu, Erkyah",Bag Lady,5:03,2000-08-19,15,26
Baha Men,Who Let The Dogs Out,3:17,2000-07-22,15,44
Barenaked Ladies,Pinch Me,3:46,2000-09-09,15,19
Beenie Man,Girls Dem Sugar,4:17,2000-10-21,15,95
Big Punisher,It's So Hard,3:25,2000-04-22,15,100
Black Rob,Whoa!,4:04,2000-03-04,15,84
"Black, Clint",Been There,5:28,2000-02-19,15,63
Blaque,Bring It All To Me,3:46,1999-10-23,15,5
"Blige, Mary J.",Deep Inside,5:26,1999-11-13,15,94
Blink-182,All The Small Things,2:52,1999-12-04,15,9
Bon Jovi,It's My Life,3:44,2000-08-12,15,51
"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-18,15,16
"Braxton, Toni",Just Be A Man About ...,4:10,2000-07-29,15,65
"Brock, Chad",Yes!,3:22,2000-04-08,15,31
Brooks & Dunn,You'll Always Be Lov...,2:58,2000-06-10,15,62
"Carey, Mariah",Thank God I Found Yo...,4:14,1999-12-11,15,21
"Carter, Aaron",Aaron's Party (Come ...,3:23,2000-08-26,15,100
"Chesney, Kenny",I Lost It,3:54,2000-10-21,15,60
"Chesney, Kenny",What I Need To Do,4:05,2000-04-01,15,80
Common,The Light,3:55,2000-08-05,15,86
Counting Crows,Hanginaround,4:07,1999-11-06,15,38
Creed,Higher,5:16,1999-09-11,15,60
Creed,With Arms Wide Open,3:52,2000-05-13,15,76
D'Angelo,Untitled (How Does I...,7:10,2000-01-22,15,73
DMX,Party Up (Up In Here...,3:45,2000-02-26,15,28
DMX,What You Want,4:05,2000-07-01,15,62
Da Brat,That's What I'm Look...,3:44,2000-02-26,15,94
Da Brat,What'Chu Like,3:57,2000-06-03,15,49
"Davidson, Clay",Unconditional,3:56,2000-03-25,15,52
Destiny's Child,Independent Women Pa...,3:38,2000-09-23,15,1
Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,15,3
Destiny's Child,Say My Name,4:31,1999-12-25,15,1
"Diffie, Joe",It's Always Somethin...,2:55,2000-08-12,15,100
"Dion, Celine",That's The Way It Is,4:03,1999-11-13,15,11
"Dixie Chicks, The",Cowboy Take Me Away,4:51,1999-11-27,15,40
"Dixie Chicks, The",Goodbye Earl,4:19,2000-03-18,15,98
"Dixie Chicks, The",Without You,3:32,2000-10-07,15,36
Dr. Dre,Forgot About Dre,3:42,2000-01-22,15,34
Dr. Dre,The Next Episode,2:38,2000-05-27,15,44
Dream,He Loves U Not,3:43,2000-09-30,15,2
Eiffel 65,Blue,3:29,1999-12-11,15,32
"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,1999-11-27,15,11
Eminem,Stan,5:26,2000-11-04,15,100
